"course_id","teacher_id","question_no","no_participants","resp_share","SET_score_avg","percent_failed_cur","academic_degree","seniority","sex"
"AAB1NP007","76401",908,36,0.0555555555555556,5,0.0555555555555556,"dr",2,"female"
"AAB1NP007","76401",909,36,0.0555555555555556,4.5,0.0555555555555556,"dr",2,"female"
"AAB1NP008","79745",901,38,0.0263157894736842,5,0,"no_dgr",2,"female"
"AAB1NP008","79745",902,38,0.0263157894736842,4,0,"no_dgr",2,"female"
"AAB1NP008","79745",906,38,0.0263157894736842,4,0,"no_dgr",2,"female"
"AAB1NP008","79745",907,38,0.0263157894736842,4,0,"no_dgr",2,"female"
"AAB1NP008","79745",909,38,0.0263157894736842,4,0,"no_dgr",2,"female"
"AAB1NP009","66280",902,36,0.0833333333333333,4.66666666666667,0,"dr",2,"male"
"AAB1NP009","66280",903,36,0.0833333333333333,4.66666666666667,0,"dr",2,"male"
"AAB1NP009","66280",904,36,0.0833333333333333,4.33333333333333,0,"dr",2,"male"
"AAB1NP009","66280",905,36,0.0833333333333333,4,0,"dr",2,"male"
"AAB1NP009","66280",906,36,0.0555555555555556,5,0,"dr",2,"male"
"AAB3NA-L","76398",901,16,0.3125,5,0.0526315789473684,"ma",2,"male"
"AAB3NA-L","76398",903,16,0.3125,4.8,0.0526315789473684,"ma",2,"male"
"AAB3NA-L","76398",906,16,0.3125,5,0.0526315789473684,"ma",2,"male"
"AAB3NA-L","76398",909,16,0.3125,5,0.0526315789473684,"ma",2,"male"
"AAB3NA-L","76422",902,17,0.117647058823529,4.5,0.0526315789473684,"no_dgr",2,"female"
"AAB3NA-L","76422",904,17,0.117647058823529,4.5,0.0526315789473684,"no_dgr",2,"female"
"AAB3NA-L","76422",905,17,0.117647058823529,4.5,0.0526315789473684,"no_dgr",2,"female"
"AAB3NA-L","76422",907,17,0.117647058823529,4.5,0.0526315789473684,"no_dgr",2,"female"
"AAB3NA-L","76422",908,17,0.117647058823529,4.5,0.0526315789473684,"no_dgr",2,"female"
"AAB3NA-L","76422",909,17,0.117647058823529,4.5,0.0526315789473684,"no_dgr",2,"female"
"AAB3NP001","66287",901,39,0.128205128205128,5,0.0512820512820513,"dr",2,"male"
"AAB3NP001","66287",902,39,0.128205128205128,5,0.0512820512820513,"dr",2,"male"
"AAB3NP001","66287",903,39,0.128205128205128,5,0.0512820512820513,"dr",2,"male"
"AAB3NP001","66287",905,39,0.128205128205128,5,0.0512820512820513,"dr",2,"male"
"AAB3NP001","66287",906,39,0.102564102564103,5,0.0512820512820513,"dr",2,"male"
"AAB3NP001","66287",909,39,0.128205128205128,5,0.0512820512820513,"dr",2,"male"
"AAB3NP001-W","66074",902,43,0.13953488372093,5,0.0697674418604651,"dr",2,"male"
"AAB3NP001-W","66074",905,43,0.13953488372093,5,0.0697674418604651,"dr",2,"male"
"AAB3NP001-W","66074",906,43,0.13953488372093,5,0.0697674418604651,"dr",2,"male"
"AAB3NP001-W","66074",908,43,0.116279069767442,5,0.0697674418604651,"dr",2,"male"
"AAB3NP001-W","66074",909,43,0.13953488372093,5,0.0697674418604651,"dr",2,"male"
"AAB3NP002","79490",901,39,0.0512820512820513,5,0,"dr",2,"male"
"AAB3NP002","79490",902,39,0.0512820512820513,5,0,"dr",2,"male"
"AAB3NP002","79490",903,39,0.0512820512820513,4.5,0,"dr",2,"male"
"AAB3NP002","79490",904,39,0.0512820512820513,5,0,"dr",2,"male"
"AAB3NP002","79490",906,39,0.0512820512820513,5,0,"dr",2,"male"
"AAB3NP002","79490",907,39,0.0512820512820513,5,0,"dr",2,"male"
"AAB3NP002","79490",908,39,0.0512820512820513,5,0,"dr",2,"male"
"AAB3NP002","79490",909,39,0.0512820512820513,5,0,"dr",2,"male"
"AAB3NP003","76391",901,39,0.0512820512820513,5,0,"dr",2,"male"
"AAB3NP003","76391",902,39,0.0512820512820513,5,0,"dr",2,"male"
"AAB3NP003","76391",905,39,0.0512820512820513,4.5,0,"dr",2,"male"
"AAB3NP003","76391",907,39,0.0512820512820513,5,0,"dr",2,"male"
"AAB3NP003","76391",908,39,0.0512820512820513,5,0,"dr",2,"male"
"AAB3NP004","66287",901,39,0.128205128205128,5,0.0512820512820513,"dr",2,"male"
"AAB3NP004","66287",902,39,0.128205128205128,5,0.0512820512820513,"dr",2,"male"
"AAB3NP004","66287",903,39,0.128205128205128,5,0.0512820512820513,"dr",2,"male"
"AAB3NP004","66287",905,39,0.128205128205128,5,0.0512820512820513,"dr",2,"male"
"AAB3NP004","66287",907,39,0.128205128205128,5,0.0512820512820513,"dr",2,"male"
"AAB3NP004","66287",908,39,0.128205128205128,5,0.0512820512820513,"dr",2,"male"
"AAB3NP004","66287",909,39,0.128205128205128,5,0.0512820512820513,"dr",2,"male"
"AAB3NP005","76420",902,39,0.102564102564103,4.25,0.0512820512820513,"no_dgr",2,"male"
"AAB3NP005","76420",903,39,0.102564102564103,4.25,0.0512820512820513,"no_dgr",2,"male"
"AAB3NP005","76420",904,39,0.102564102564103,4.5,0.0512820512820513,"no_dgr",2,"male"
"AAB3NP005","76420",905,39,0.102564102564103,4.25,0.0512820512820513,"no_dgr",2,"male"
"AAB3NP005","76420",906,39,0.102564102564103,4.75,0.0512820512820513,"no_dgr",2,"male"
"AAB3NP005","76420",908,39,0.102564102564103,4.25,0.0512820512820513,"no_dgr",2,"male"
"AAB3NP005","76420",909,39,0.102564102564103,4.25,0.0512820512820513,"no_dgr",2,"male"
"AAB3NP006","79490",902,39,0.102564102564103,4.75,0,"dr",2,"male"
"AAB3NP006","79490",903,39,0.102564102564103,4.75,0,"dr",2,"male"
"AAB3NP006","79490",904,39,0.102564102564103,4.75,0,"dr",2,"male"
"AAB3NP006","79490",905,39,0.102564102564103,4.75,0,"dr",2,"male"
"AAB3NP006","79490",907,39,0.0769230769230769,4.66666666666667,0,"dr",2,"male"
"AAB3NP006","79490",908,39,0.102564102564103,4.75,0,"dr",2,"male"
"AAB3NP006","79490",909,39,0.102564102564103,4.75,0,"dr",2,"male"
"AAB3NP007","66283",901,39,0.153846153846154,5,0,"dr",2,"female"
"AAB3NP007","66283",904,39,0.153846153846154,4.66666666666667,0,"dr",2,"female"
"AAB3NP007","66283",905,39,0.153846153846154,4.5,0,"dr",2,"female"
"AAB3NP007","66283",906,39,0.153846153846154,5,0,"dr",2,"female"
"AAB3NP007","66283",907,39,0.153846153846154,4.83333333333333,0,"dr",2,"female"
"AAB3NP007","66283",908,39,0.153846153846154,4.5,0,"dr",2,"female"
"AAB5NP-S","66280",901,13,0.230769230769231,5,0,"dr",2,"male"
"AAB5NP-S","66280",902,13,0.230769230769231,5,0,"dr",2,"male"
"AAB5NP-S","66280",903,13,0.230769230769231,4.66666666666667,0,"dr",2,"male"
"AAB5NP-S","66280",904,13,0.230769230769231,4.66666666666667,0,"dr",2,"male"
"AAB5NP-S","66280",906,13,0.230769230769231,5,0,"dr",2,"male"
"AAB5NP-S","66280",907,13,0.230769230769231,4.66666666666667,0,"dr",2,"male"
"AAB5NP-S","66280",908,13,0.230769230769231,4.66666666666667,0,"dr",2,"male"
"AAB5NP-S","66280",909,13,0.153846153846154,5,0,"dr",2,"male"
"AAB5NP-S","66283",901,14,0.214285714285714,5,0,"dr",2,"female"
"AAB5NP-S","66283",902,14,0.214285714285714,5,0,"dr",2,"female"
"AAB5NP-S","66283",904,14,0.214285714285714,4.33333333333333,0,"dr",2,"female"
"AAB5NP-S","66283",905,14,0.214285714285714,4.33333333333333,0,"dr",2,"female"
"AAB5NP-S","66283",906,14,0.214285714285714,5,0,"dr",2,"female"
"AAB5NP-S","66283",907,14,0.214285714285714,5,0,"dr",2,"female"
"AAB5NP-S","66283",908,14,0.214285714285714,4.66666666666667,0,"dr",2,"female"
"AAB5NP-S","66287",902,19,0.105263157894737,3,0,"dr",2,"male"
"AAB5NP-S","66287",903,19,0.105263157894737,3,0,"dr",2,"male"
"AAB5NP-S","66287",904,19,0.105263157894737,3,0,"dr",2,"male"
"AAB5NP-S","66287",905,19,0.105263157894737,3,0,"dr",2,"male"
"AAB5NP-S","66287",909,19,0.105263157894737,3,0,"dr",2,"male"
"AAB5NP001","76391",901,46,0.130434782608696,4.16666666666667,0,"dr",2,"male"
"AAB5NP001","76391",903,46,0.130434782608696,4.33333333333333,0,"dr",2,"male"
"AAB5NP001","76391",905,46,0.130434782608696,4.33333333333333,0,"dr",2,"male"
"AAB5NP001","76391",909,46,0.130434782608696,3.83333333333333,0,"dr",2,"male"
"AAB5NP001-W","76391",902,46,0.108695652173913,4.8,0,"dr",2,"male"
"AAB5NP001-W","76391",903,46,0.108695652173913,4.8,0,"dr",2,"male"
"AAB5NP001-W","76391",908,46,0.108695652173913,4.8,0,"dr",2,"male"
"AAB5NP002","66283",901,46,0.0652173913043478,5,0,"dr",2,"female"
"AAB5NP002","66283",902,46,0.0652173913043478,5,0,"dr",2,"female"
"AAB5NP002","66283",904,46,0.0434782608695652,5,0,"dr",2,"female"
"AAB5NP002","66283",905,46,0.0652173913043478,5,0,"dr",2,"female"
"AAB5NP002","66283",906,46,0.0652173913043478,4.66666666666667,0,"dr",2,"female"
"AAB5NP002","66283",907,46,0.0652173913043478,5,0,"dr",2,"female"
"AAB5NP002","66283",909,46,0.0652173913043478,5,0,"dr",2,"female"
"AAB5NP003","66287",904,46,0.0652173913043478,5,0.0222222222222222,"dr",2,"male"
"AAB5NP003","66287",905,46,0.0652173913043478,5,0.0222222222222222,"dr",2,"male"
"AAB5NP003","66287",906,46,0.0652173913043478,5,0.0222222222222222,"dr",2,"male"
"AAB5NP003","66287",909,46,0.0652173913043478,5,0.0222222222222222,"dr",2,"male"
"AAB5NP004","76391",901,46,0.0652173913043478,4.33333333333333,0,"dr",2,"male"
"AAB5NP004","76391",902,46,0.0652173913043478,4.33333333333333,0,"dr",2,"male"
"AAB5NP004","76391",903,46,0.0652173913043478,4.33333333333333,0,"dr",2,"male"
"AAB5NP004","76391",904,46,0.0652173913043478,4.33333333333333,0,"dr",2,"male"
"AAB5NP004","76391",905,46,0.0652173913043478,4.66666666666667,0,"dr",2,"male"
"AAB5NP004","76391",907,46,0.0652173913043478,4.33333333333333,0,"dr",2,"male"
"AAB5NP005","66283",901,46,0.0652173913043478,5,0,"dr",2,"female"
"AAB5NP005","66283",902,46,0.0652173913043478,5,0,"dr",2,"female"
"AAB5NP005","66283",903,46,0.0652173913043478,5,0,"dr",2,"female"
"AAB5NP005","66283",904,46,0.0652173913043478,5,0,"dr",2,"female"
"AAB5NP005","66283",905,46,0.0434782608695652,5,0,"dr",2,"female"
"AAB5NP005","66283",907,46,0.0652173913043478,5,0,"dr",2,"female"
"AAB5NP005","66283",908,46,0.0652173913043478,4.66666666666667,0,"dr",2,"female"
"AAB5NP005","66283",909,46,0.0652173913043478,5,0,"dr",2,"female"
"AAB5NP006","79490",901,47,0.0638297872340425,4.66666666666667,0,"dr",2,"male"
"AAB5NP006","79490",902,47,0.0638297872340425,4.66666666666667,0,"dr",2,"male"
"AAB5NP006","79490",904,47,0.0638297872340425,4.66666666666667,0,"dr",2,"male"
"AAB5NP007","66280",901,46,0.130434782608696,4.33333333333333,0,"dr",2,"male"
"AAB5NP007","66280",902,46,0.130434782608696,4.5,0,"dr",2,"male"
"AAB5NP007","66280",903,46,0.130434782608696,4.66666666666667,0,"dr",2,"male"
"AAB5NP007","66280",904,46,0.130434782608696,4.33333333333333,0,"dr",2,"male"
"AAB5NP007","66280",906,46,0.130434782608696,4.5,0,"dr",2,"male"
"AAB5NP007","66280",907,46,0.130434782608696,4.5,0,"dr",2,"male"
"AAB5NP007","66280",908,46,0.130434782608696,4.5,0,"dr",2,"male"
"AAB5NP007","66280",909,46,0.130434782608696,4.5,0,"dr",2,"male"
"AAB5NP008","79491",901,45,0.0666666666666667,4.33333333333333,0,"no_dgr",2,"male"
"AAB5NP008","79491",902,45,0.0666666666666667,4,0,"no_dgr",2,"male"
"AAB5NP008","79491",904,45,0.0666666666666667,4.33333333333333,0,"no_dgr",2,"male"
"AAB5NP008","79491",905,45,0.0666666666666667,3.66666666666667,0,"no_dgr",2,"male"
"AAB5NP008","79491",906,45,0.0666666666666667,5,0,"no_dgr",2,"male"
"AAB5NP008","79491",907,45,0.0666666666666667,4.66666666666667,0,"no_dgr",2,"male"
"AAB5NP008","79491",908,45,0.0666666666666667,4.33333333333333,0,"no_dgr",2,"male"
"ARI1SE001AR","51353",901,57,0.0175438596491228,5,0.448818897637795,"dr",5,"female"
"ARI1SE001AR","51353",902,57,0.0175438596491228,4,0.448818897637795,"dr",5,"female"
"ARI1SE001AR","51353",903,57,0.0175438596491228,5,0.448818897637795,"dr",5,"female"
"ARI1SE001AR","51353",904,57,0.0175438596491228,5,0.448818897637795,"dr",5,"female"
"ARI1SE001AR","51353",906,57,0.0175438596491228,5,0.448818897637795,"dr",5,"female"
"ARI1SE001AR","51353",907,57,0.0175438596491228,5,0.448818897637795,"dr",5,"female"
"ARI1SE001AR","51353",909,57,0.0175438596491228,5,0.448818897637795,"dr",5,"female"
"ARI1SE001AR","59547",902,57,0.0350877192982456,4,0.448818897637795,"ma",3,"male"
"ARI1SE001AR","59547",903,57,0.0350877192982456,4.5,0.448818897637795,"ma",3,"male"
"ARI1SE001AR","59547",906,57,0.0350877192982456,4.5,0.448818897637795,"ma",3,"male"
"ARI1SE001AR","59547",907,57,0.0350877192982456,4.5,0.448818897637795,"ma",3,"male"
"ARI1SE002AR","42362",901,42,0.0238095238095238,5,0.121951219512195,"dr",7,"female"
"ARI1SE002AR","42362",902,42,0.0238095238095238,5,0.121951219512195,"dr",7,"female"
"ARI1SE002AR","42362",904,42,0.0238095238095238,5,0.121951219512195,"dr",7,"female"
"ARI1SE002AR","42362",905,42,0.0238095238095238,5,0.121951219512195,"dr",7,"female"
"ARI1SE002AR","42362",906,42,0.0238095238095238,5,0.121951219512195,"dr",7,"female"
"ARI1SE002AR","42362",908,42,0.0238095238095238,5,0.121951219512195,"dr",7,"female"
"ARI1SE002AR","42362",909,42,0.0238095238095238,5,0.121951219512195,"dr",7,"female"
"ARI1SE17AR-Z17","40711",902,55,0.0909090909090909,3,0.192660550458716,"dr",8,"male"
"ARI1SE17AR-Z17","40711",906,55,0.0909090909090909,4.6,0.192660550458716,"dr",8,"male"
"ARI1SE17AR-Z17","40711",907,55,0.0909090909090909,3.2,0.192660550458716,"dr",8,"male"
"ARI1SE17AR-Z17","40711",909,55,0.0909090909090909,3.2,0.192660550458716,"dr",8,"male"
"ARI1SE20AR-Z17","40693",901,52,0.0384615384615385,4.5,0.362068965517241,"dr",8,"male"
"ARI1SE20AR-Z17","40693",903,52,0.0384615384615385,4.5,0.362068965517241,"dr",8,"male"
"ARI1SE20AR-Z17","40693",904,52,0.0384615384615385,4.5,0.362068965517241,"dr",8,"male"
"ARI1SE20AR-Z17","40693",905,52,0.0384615384615385,4.5,0.362068965517241,"dr",8,"male"
"ARI1SE20AR-Z17","40693",907,51,0.0196078431372549,4,0.362068965517241,"dr",8,"male"
"ARI1SE20AR-Z17","40693",909,52,0.0384615384615385,4.5,0.362068965517241,"dr",8,"male"
"ARI1SE20AR-Z17","109986",903,52,0.0384615384615385,4.5,0.362068965517241,"no_dgr",1,"male"
"ARI1SE20AR-Z17","109986",904,52,0.0384615384615385,3.5,0.362068965517241,"no_dgr",1,"male"
"ARI1SE20AR-Z17","109986",909,52,0.0384615384615385,5,0.362068965517241,"no_dgr",1,"male"
"ARI1SE21AR-Z17","51353",903,58,0.0344827586206896,5,0.140350877192982,"dr",5,"female"
"ARI1SE21AR-Z17","51353",904,58,0.0344827586206896,5,0.140350877192982,"dr",5,"female"
"ARI1SE21AR-Z17","51353",906,58,0.0344827586206896,5,0.140350877192982,"dr",5,"female"
"ARI1SE21AR-Z17","51353",907,58,0.0344827586206896,5,0.140350877192982,"dr",5,"female"
"ARI1SE21AR-Z17","51353",909,58,0.0344827586206896,5,0.140350877192982,"dr",5,"female"
"ARI1SP001AR","35733",901,40,0.1,5,0.424,"dr",11,"female"
"ARI1SP001AR","35733",903,40,0.1,5,0.424,"dr",11,"female"
"ARI1SP001AR","35733",904,40,0.1,5,0.424,"dr",11,"female"
"ARI1SP001AR","35733",905,40,0.1,5,0.424,"dr",11,"female"
"ARI1SP001AR","35733",906,40,0.1,5,0.424,"dr",11,"female"
"ARI1SP001AR","35733",908,40,0.1,5,0.424,"dr",11,"female"
"ARI1SP001AR","35733",909,40,0.1,5,0.424,"dr",11,"female"
"ARI1SP002AR","42362",901,39,0.0256410256410256,5,0.0256410256410256,"dr",7,"female"
"ARI1SP002AR","42362",902,39,0.0256410256410256,4,0.0256410256410256,"dr",7,"female"
"ARI1SP002AR","42362",904,39,0.0256410256410256,4,0.0256410256410256,"dr",7,"female"
"ARI1SP002AR","42362",905,39,0.0256410256410256,5,0.0256410256410256,"dr",7,"female"
"ARI1SP002AR","42362",906,39,0.0256410256410256,5,0.0256410256410256,"dr",7,"female"
"ARI1SP002AR","42362",907,39,0.0256410256410256,5,0.0256410256410256,"dr",7,"female"
"ARI1SP002AR","42362",908,39,0.0256410256410256,3,0.0256410256410256,"dr",7,"female"
"ARI1SP004AR","60779",901,39,0.102564102564103,3,0.0769230769230769,"ma",2,"female"
"ARI1SP004AR","60779",902,39,0.102564102564103,3,0.0769230769230769,"ma",2,"female"
"ARI1SP004AR","60779",903,39,0.102564102564103,3,0.0769230769230769,"ma",2,"female"
"ARI1SP004AR","60779",904,39,0.102564102564103,4.25,0.0769230769230769,"ma",2,"female"
"ARI1SP004AR","60779",905,39,0.102564102564103,2.75,0.0769230769230769,"ma",2,"female"
"ARI1SP004AR","60779",906,39,0.102564102564103,3,0.0769230769230769,"ma",2,"female"
"ARI1SP004AR","60779",909,39,0.102564102564103,3.75,0.0769230769230769,"ma",2,"female"
"ARI1SP11AR-Z17","52841",902,39,0.256410256410256,4.6,0.137931034482759,"ma",5,"male"
"ARI1SP11AR-Z17","52841",906,39,0.256410256410256,4.6,0.137931034482759,"ma",5,"male"
"ARI1SP11AR-Z17","52841",907,39,0.256410256410256,4.5,0.137931034482759,"ma",5,"male"
"ARI1SP11AR-Z17","52841",909,39,0.256410256410256,4.6,0.137931034482759,"ma",5,"male"
"ARI1SP14AR-Z17","35733",901,40,0.1,5,0.25,"dr",11,"female"
"ARI1SP14AR-Z17","35733",902,40,0.1,5,0.25,"dr",11,"female"
"ARI1SP14AR-Z17","35733",903,40,0.1,5,0.25,"dr",11,"female"
"ARI1SP14AR-Z17","35733",904,40,0.1,5,0.25,"dr",11,"female"
"ARI1SP14AR-Z17","35733",905,40,0.1,5,0.25,"dr",11,"female"
"ARI1SP14AR-Z17","35733",907,40,0.1,5,0.25,"dr",11,"female"
"ARI1SP14AR-Z17","35733",909,40,0.1,5,0.25,"dr",11,"female"
"ARI1SP15AR-Z17","54092",901,41,0.121951219512195,3.2,0.0185185185185185,"no_dgr",5,"male"
"ARI1SP15AR-Z17","54092",902,41,0.121951219512195,3.2,0.0185185185185185,"no_dgr",5,"male"
"ARI1SP15AR-Z17","54092",904,41,0.121951219512195,2.4,0.0185185185185185,"no_dgr",5,"male"
"ARI1SP15AR-Z17","54092",905,41,0.0975609756097561,2.75,0.0185185185185185,"no_dgr",5,"male"
"ARI1SP15AR-Z17","54092",907,41,0.121951219512195,2.6,0.0185185185185185,"no_dgr",5,"male"
"ARI1SP15AR-Z17","54092",908,41,0.121951219512195,3.2,0.0185185185185185,"no_dgr",5,"male"
"ARI1SP15AR-Z17","54092",909,41,0.121951219512195,2.8,0.0185185185185185,"no_dgr",5,"male"
"ARI1SP20CI-Z17","40635",902,39,0.0512820512820513,5,0.102564102564103,"ma",8,"male"
"ARI1SP20CI-Z17","40635",905,39,0.0512820512820513,5,0.102564102564103,"ma",8,"male"
"ARI1SP20CI-Z17","40635",906,39,0.0512820512820513,5,0.102564102564103,"ma",8,"male"
"ARI1SP20CI-Z17","40635",908,39,0.0512820512820513,5,0.102564102564103,"ma",8,"male"
"ARI1SP20CI-Z17","40635",909,39,0.0512820512820513,5,0.102564102564103,"ma",8,"male"
"ARI1SP21AR-Z17","51353",901,41,0.0487804878048781,4.5,0.0975609756097561,"dr",5,"female"
"ARI1SP21AR-Z17","51353",902,41,0.0487804878048781,3,0.0975609756097561,"dr",5,"female"
"ARI1SP21AR-Z17","51353",904,41,0.0487804878048781,4.5,0.0975609756097561,"dr",5,"female"
"ARI1SP21AR-Z17","51353",905,41,0.0487804878048781,3.5,0.0975609756097561,"dr",5,"female"
"ARI1SP21AR-Z17","51353",906,41,0.0487804878048781,4.5,0.0975609756097561,"dr",5,"female"
"ARI1SP21AR-Z17","51353",907,41,0.0487804878048781,3.5,0.0975609756097561,"dr",5,"female"
"ARI1SP21AR-Z17","51353",908,41,0.0487804878048781,3.5,0.0975609756097561,"dr",5,"female"
"ARI1SP21AR-Z17","51353",909,41,0.0487804878048781,4,0.0975609756097561,"dr",5,"female"
"ARI3SE001AR-PDW","50752",901,13,0.153846153846154,4.5,0.181818181818182,"ma",6,"male"
"ARI3SE001AR-PDW","50752",902,13,0.153846153846154,5,0.181818181818182,"ma",6,"male"
"ARI3SE001AR-PDW","50752",903,13,0.153846153846154,4.5,0.181818181818182,"ma",6,"male"
"ARI3SE001AR-PDW","50752",904,13,0.153846153846154,3.5,0.181818181818182,"ma",6,"male"
"ARI3SE001AR-PDW","50752",905,13,0.153846153846154,3.5,0.181818181818182,"ma",6,"male"
"ARI3SE001AR-PDW","50752",906,13,0.153846153846154,5,0.181818181818182,"ma",6,"male"
"ARI3SE001AR-PDW","50752",907,13,0.153846153846154,5,0.181818181818182,"ma",6,"male"
"ARI3SE001AR-PDW","50752",908,13,0.153846153846154,4,0.181818181818182,"ma",6,"male"
"ARI3SE001AR-PDW","50752",909,13,0.153846153846154,4.5,0.181818181818182,"ma",6,"male"
"ARI3SE01AR-Z20","59366",901,20,0.15,5,0,"dr",3,"male"
"ARI3SE01AR-Z20","59366",902,20,0.15,4.33333333333333,0,"dr",3,"male"
"ARI3SE01AR-Z20","59366",904,20,0.15,4,0,"dr",3,"male"
"ARI3SE01AR-Z20","59366",906,20,0.15,5,0,"dr",3,"male"
"ARI3SE01AR-Z20","59366",907,20,0.15,5,0,"dr",3,"male"
"ARI3SE01AR-Z20","59366",908,20,0.15,4.66666666666667,0,"dr",3,"male"
"ARI3SE01AR-Z20","59366",909,20,0.15,5,0,"dr",3,"male"
"ARI3SE10AR-Z18","42362",904,20,0.05,5,0.25,"dr",7,"female"
"ARI3SE10AR-Z18","42362",905,20,0.05,5,0.25,"dr",7,"female"
"ARI3SE10AR-Z18","42362",907,20,0.05,5,0.25,"dr",7,"female"
"ARI3SE10AR-Z18","42362",909,20,0.05,5,0.25,"dr",7,"female"
"ARI3SE11AR-Z17","51145",901,20,0.1,5,0.523809523809524,"ma",5,"female"
"ARI3SE11AR-Z17","51145",902,20,0.1,3,0.523809523809524,"ma",5,"female"
"ARI3SE11AR-Z17","51145",905,20,0.1,3,0.523809523809524,"ma",5,"female"
"ARI3SE11AR-Z17","51145",907,20,0.1,4.5,0.523809523809524,"ma",5,"female"
"ARI3SE11AR-Z17","51145",908,20,0.1,3,0.523809523809524,"ma",5,"female"
"ARI3SE11AR-Z17","51145",909,20,0.1,5,0.523809523809524,"ma",5,"female"
"ARI3SE11AR-Z17","82918",901,20,0.05,5,0.523809523809524,"dr",1,"female"
"ARI3SE11AR-Z17","82918",902,20,0.05,5,0.523809523809524,"dr",1,"female"
"ARI3SE11AR-Z17","82918",904,20,0.05,5,0.523809523809524,"dr",1,"female"
"ARI3SE11AR-Z17","82918",905,20,0.05,5,0.523809523809524,"dr",1,"female"
"ARI3SE11AR-Z17","82918",906,20,0.05,5,0.523809523809524,"dr",1,"female"
"ARI3SE11AR-Z17","82918",907,20,0.05,5,0.523809523809524,"dr",1,"female"
"ARI3SE11AR-Z17","82918",908,20,0.05,5,0.523809523809524,"dr",1,"female"
"ARI3SE11AR-Z17","82918",909,20,0.05,5,0.523809523809524,"dr",1,"female"
